theta1,theta2,theta3,theta4,theta5,theta6,thetad1,thetad2,thetad3,thetad4,thetad5,thetad6,tau1,tau2,tau3,tau4,tau5,dm1,dm2,dm3,dm4,dm5,da1,da2,da3,da4,da5,db1,db2,db3,db4,db5,ANGLE-ACC-ARM
0.310714,0.180193,0.877966,0.996126,0.976122,0.342896,0.531293,0.560409,0.307201,0.878174,0.535574,0.544466,0.295939,0.105867,0.190133,0.262778,0.45232,0.864103,0.119214,0.872409,0.343313,0.4241,0.424388,0.89948,0.759723,0.571267,0.671545,0.117465,0.571773,0.165661,0.543309,0.755888,0.36241
0.85305,0.736972,0.088113,0.452568,0.031589,0.013658,0.747672,0.435339,0.709957,0.118796,0.125557,0.640022,0.167699,0.122929,0.762834,0.401701,0.277308,0.809893,0.122962,0.842362,0.418341,0.373384,0.219861,0.364508,0.127147,0.484566,0.609897,0.369599,0.037034,0.409424,0.668262,0.736162,0.420585
0.24219,0.796916,0.39657,0.709684,0.657045,0.122081,0.1144,0.364592,0.470348,0.728826,0.121419,0.112133,0.68624,0.851309,0.931443,0.547352,0.19051,0.177599,0.503466,0.187181,0.212225,0.301879,0.689866,0.239421,0.653679,0.38538,0.740295,0.169372,0.94442,0.135104,0.06646,0.758694,0.389038
0.643744,0.884551,0.02998,0.590757,0.655073,0.993526,0.314922,0.814075,0.755288,0.676682,0.980769,0.486952,0.734067,0.561702,0.576307,0.170839,0.28464,0.022312,0.932651,0.353368,0.942363,0.314829,0.305907,0.707044,0.796482,0.342926,0.282569,0.98507,0.914415,0.918566,0.185588,0.836003,0.673331
0.911426,0.603749,0.376419,0.095328,0.285772,0.884639,0.153935,0.689922,0.544464,0.86674,0.412162,0.035074,0.658424,0.433789,0.099464,0.737459,0.240001,0.875101,0.938255,0.507912,0.042641,0.206258,0.943664,0.400762,0.208751,0.928866,0.307414,0.410348,0.892981,0.748613,0.335282,0.616937,0.455142
0.003776,0.870183,0.586265,0.301839,0.729954,0.159973,0.66461,0.719503,0.369033,0.648969,0.330048,0.390067,0.536386,0.667985,0.748236,0.109037,0.598168,0.810614,0.245294,0.985511,0.013086,0.480043,0.45956,0.68626,0.62732,0.402245,0.171329,0.065497,0.171886,0.466963,0.554781,0.547153,0.704595
0.922861,0.727055,0.438865,0.421371,0.913081,0.11447,0.270739,0.384514,0.065753,0.575716,0.495017,0.11722,0.162561,0.774405,0.217714,0.70032,0.055708,0.856453,0.560538,0.969248,0.72456,0.822062,0.527768,0.413922,0.299071,0.836608,0.852484,0.033595,0.017049,0.576429,0.98705,0.338062,0.544762
0.165643,0.621874,0.948476,0.838151,0.943953,0.832513,0.495512,0.31679,0.615585,0.688699,0.895316,0.740792,0.676778,0.857666,0.717654,0.243104,0.805248,0.75204,0.920372,0.069326,0.667565,0.943285,0.476173,0.748168,0.686323,0.001301,0.096896,0.531135,0.893384,0.517423,0.474423,0.036326,0.334076
0.085759,0.391884,0.163969,0.121834,0.593755,0.700972,0.774058,0.814891,0.458368,0.452957,0.850569,0.920273,0.955622,0.639011,0.088813,0.761347,0.720268,0.683284,0.486938,0.518075,0.828798,0.692378,0.389677,0.835007,0.59535,0.112539,0.512391,0.192399,0.94207,0.634129,0.567538,0.95559,0.270568
0.359146,0.944886,0.911701,0.884629,0.78916,0.96413,0.499817,0.651964,0.018422,0.432832,0.686795,0.285683,0.292783,0.075975,0.102902,0.498681,0.181649,0.280608,0.559479,0.196999,0.189075,0.233873,0.973849,0.440148,0.902955,0.73392,0.137698,0.038036,0.650287,0.524847,0.211654,0.9067,0.606366
0.110082,0.060695,0.798386,0.760299,0.005626,0.784517,0.213857,0.587859,0.3544,0.815728,0.283522,0.686367,0.024771,0.315668,0.080166,0.467683,0.22077,0.695099,0.029479,0.346607,0.33054,0.751832,0.422115,0.720977,0.883904,0.556245,0.229487,0.168035,0.467152,0.10677,0.937661,0.293794,0.397697
0.470651,0.511466,0.635738,0.64184,0.860739,0.65176,0.063623,0.152272,0.472304,0.576933,0.950759,0.277196,0.658733,0.61651,0.159711,0.070591,0.440086,0.274104,0.273234,0.358661,0.900451,0.927766,0.709837,0.709597,0.69153,0.519095,0.890075,0.598158,0.301502,0.528408,0.058781,0.694097,0.504567
0.945533,0.671954,0.506288,0.389543,0.187891,0.257114,0.506166,0.344113,0.524013,0.294798,0.37678,0.561116,0.102595,0.090003,0.725441,0.086823,0.244832,0.055296,0.217654,0.631669,0.754663,0.75026,0.012629,0.397763,0.818317,0.302962,0.660325,0.603459,0.396452,0.079352,0.221548,0.193808,0.56323
0.498246,0.160431,0.784854,0.356699,0.404258,0.717676,0.379018,0.837283,0.536896,0.718386,0.696178,0.919206,0.028127,0.70925,0.847388,0.175045,0.972198,0.326424,0.489521,0.916267,0.385496,0.365306,0.491966,0.032666,0.120695,0.060709,0.473448,0.919764,0.343717,0.907108,0.641791,0.853613,0.792606
0.566574,0.247046,0.288187,0.457146,0.941824,0.066976,0.428183,0.958915,0.400426,0.049518,0.074508,0.936383,0.685423,0.121511,0.950437,0.711343,0.324451,0.046257,0.321403,0.592641,0.892464,0.695692,0.089056,0.171476,0.157697,0.905697,0.92662,0.577264,0.147422,0.368476,0.592609,0.303737,0.601079
0.115082,0.084035,0.021024,0.095537,0.799369,0.485986,0.273227,0.20006,0.076321,0.11926,0.916661,0.378123,0.797437,0.442105,0.769757,0.73229,0.35802,0.159729,0.202447,0.167161,0.779913,0.114483,0.814605,0.552301,0.099828,0.368713,0.646933,0.613751,0.364208,0.249996,0.673882,0.186745,0.484269
0.782162,0.651517,0.085924,0.662784,0.721865,0.250623,0.470771,0.582037,0.563089,0.762943,0.376903,0.625913,0.059545,0.664493,0.09635,0.40324,0.152153,0.601238,0.701792,0.005859,0.107913,0.185732,0.037004,0.830376,0.805376,0.818873,0.813888,0.589713,0.370425,0.713534,0.874894,0.431208,0.616952
0.82538,0.808372,0.905432,0.534265,0.567473,0.102802,0.262152,0.09695,0.300604,0.0529,0.8959,0.558895,0.779718,0.689412,0.638933,0.480305,0.352765,0.846737,0.276485,0.976193,0.427972,0.231326,0.159421,0.126891,0.122369,0.194788,0.752074,0.064249,0.206278,0.383945,0.526654,0.852042,0.556045
0.20102,0.042849,0.91415,0.022602,0.467146,0.378085,0.669743,0.974203,0.173605,0.48331,0.85525,0.572344,0.794378,0.041515,0.296843,0.307917,0.089967,0.575629,0.353732,0.698493,0.727243,0.908425,0.706249,0.444169,0.445317,0.657057,0.406899,0.834826,0.84975,0.293529,0.189269,0.6939,0.659713
0.032395,0.737573,0.183005,0.994971,0.578996,0.721267,0.699906,0.817924,0.396226,0.489408,0.311872,0.01057,0.856467,0.408286,0.738373,0.376752,0.981207,0.723056,0.840924,0.37858,0.629137,0.100757,0.173933,0.894852,0.005835,0.719057,0.358194,0.56109,0.319288,0.398618,0.102666,0.228766,0.584521
0.664138,0.562341,0.556213,0.313538,0.27534,0.59751,0.733002,0.934626,0.464644,0.902377,0.208844,0.988958,0.245142,0.494011,0.611212,0.678971,0.259623,0.62329,0.277359,0.657842,0.584738,0.901114,0.867202,0.039465,0.352955,0.413524,0.72492,0.853692,0.911915,0.902261,0.203826,0.349515,0.379393
0.473562,0.420569,0.183575,0.580465,0.746583,0.563761,0.795006,0.802624,0.418058,0.264841,0.028353,0.455512,0.368409,0.918096,0.716713,0.423018,0.556405,0.999077,0.340501,0.432711,0.290615,0.755787,0.878424,0.541365,0.356228,0.421435,0.672688,0.306907,0.416805,0.077108,0.50852,0.080927,0.495574
0.024877,0.413188,0.159872,0.27388,0.01048,0.329418,0.127545,0.253465,0.042165,0.304246,0.135439,0.668152,0.913219,0.091635,0.142306,0.610133,0.318526,0.475548,0.494886,0.037892,0.431256,0.435142,0.972356,0.359012,0.80559,0.402695,0.729341,0.134442,0.89758,0.019525,0.884457,0.148686,0.5877
0.678487,0.647798,0.598167,0.31537,0.060233,0.303186,0.46735,0.100123,0.598157,0.891163,0.783511,0.242915,0.54388,0.588017,0.581493,0.303745,0.969959,0.708911,0.137591,0.601017,0.646663,0.647237,0.878712,0.379302,0.67613,0.696665,0.048559,0.431761,0.760201,0.506462,0.27394,0.702727,0.382708
0.953987,0.721582,0.46099,0.216006,0.706964,0.876189,0.202649,0.244138,0.387529,0.369285,0.948369,0.12279,0.779864,0.147474,0.025726,0.712908,0.614938,0.62579,0.298185,0.536893,0.055093,0.459783,0.022431,0.03243,0.154333,0.367394,0.474187,0.326135,0.571673,0.486192,0.665518,0.609234,0.333373
0.024799,0.113663,0.888742,0.077315,0.660057,0.723046,0.582265,0.059344,0.702586,0.287609,0.596534,0.750217,0.057498,0.267608,0.858385,0.947181,0.957907,0.174076,0.30336,0.470127,0.079812,0.899016,0.604532,0.855387,0.990888,0.544541,0.528895,0.467922,0.500847,0.318369,0.600523,0.298752,0.259143
0.600892,0.866739,0.714851,0.044949,0.890269,0.827754,0.54722,0.189449,0.859347,0.845911,0.438726,0.35054,0.255016,0.416129,0.466466,0.507236,0.975195,0.696099,0.830389,0.386445,0.807105,0.102536,0.072547,0.866919,0.726782,0.968259,0.331374,0.954754,0.42031,0.975616,0.838507,0.895628,0.449412
0.610222,0.639028,0.215775,0.668866,0.90192,0.592111,0.039325,0.869559,0.625658,0.902272,0.441108,0.364858,0.870669,0.060589,0.680408,0.396916,0.868836,0.339872,0.484595,0.161136,0.518974,0.650354,0.245434,0.926071,0.492301,0.263541,0.172991,0.995093,0.368041,0.644443,0.889436,0.81639,0.424705
0.042895,0.172814,0.880775,0.207837,0.47531,0.55677,0.346572,0.626436,0.271567,0.23219,0.419514,0.561928,0.762273,0.543455,0.095465,0.545633,0.289008,0.43514,0.456642,0.551356,0.112751,0.4982,0.54333,0.816345,0.072908,0.940969,0.695445,0.652794,0.537541,0.931761,0.909068,0.756136,0.458984
0.734691,0.013549,0.55702,0.877024,0.024416,0.488532,0.043127,0.745044,0.332638,0.210027,0.019274,0.925492,0.662424,0.647942,0.091628,0.074042,0.453207,0.759533,0.836356,0.634582,0.703107,0.275466,0.868509,0.00039,0.885733,0.304095,0.709444,0.844447,0.548911,0.989223,0.497803,0.971417,0.183503
0.307163,0.514546,0.399315,0.835772,0.972979,0.541548,0.637528,0.648906,0.658115,0.17192,0.737486,0.960391,0.166177,0.540152,0.620936,0.078764,0.80124,0.412241,0.64198,0.177635,0.781371,0.620332,0.779913,0.802732,0.385321,0.356083,0.396051,0.58697,0.272897,0.852953,0.637021,0.688129,0.247815
0.345122,0.319679,0.811456,0.381813,0.321368,0.968345,0.305281,0.809066,0.615208,0.356928,0.325304,0.67863,0.005593,0.039507,0.575657,0.254739,0.350813,0.052998,0.608254,0.602165,0.953661,0.189776,0.982173,0.269452,0.16558,0.397779,0.117993,0.984792,0.253115,0.431837,0.301433,0.742258,0.690207
0.113839,0.191514,0.106365,0.154329,0.52022,0.148946,0.4116,0.314886,0.641693,0.288147,0.622694,0.281243,0.675684,0.46488,0.313165,0.576765,0.51373,0.852126,0.848449,0.787057,0.025779,0.800901,0.938393,0.870464,0.294545,0.777535,0.113398,0.78609,0.77091,0.470928,0.174844,0.267893,0.448687
0.824785,0.818945,0.571801,0.257407,0.253351,0.123557,0.917091,0.242761,0.274412,0.027115,0.642603,0.793746,0.591291,0.309736,0.453883,0.065096,0.090261,0.524698,0.457949,0.524409,0.266,0.065725,0.518249,0.530669,0.658824,0.852972,0.872054,0.825045,0.467306,0.70891,0.174509,0.639933,0.677105
0.675284,0.8324,0.66856,0.178209,0.700084,0.27383,0.316982,0.415754,0.755765,0.682778,0.40249,0.529769,0.307553,0.265768,0.941475,0.11962,0.450888,0.79091,0.115898,0.172542,0.191974,0.949287,0.330394,0.034803,0.025012,0.001429,0.249916,0.392809,0.116934,0.040773,0.946553,0.738409,0.767151
0.231985,0.334002,0.495722,0.849228,0.039147,0.01627,0.62472,0.447006,0.650623,0.315904,0.014599,0.37278,0.011138,0.210404,0.033559,0.33522,0.959954,0.569,0.94578,0.915059,0.077881,0.453398,0.737049,0.806118,0.274386,0.98976,0.655834,0.154943,0.446652,0.625532,0.106662,0.391745,0.401879
0.021709,0.188596,0.070163,0.827608,0.818037,0.160884,0.958041,0.343375,0.128136,0.61605,0.198822,0.594823,0.574134,0.991856,0.627518,0.672536,0.10469,0.993801,0.670942,0.724361,0.431831,0.093153,0.390256,0.573322,0.248956,0.615439,0.999574,0.260818,0.82823,0.673494,0.044494,0.586747,0.443049
0.828479,0.884349,0.640823,0.099104,0.725474,0.884642,0.200598,0.786744,0.707859,0.88018,0.237607,0.250802,0.091292,0.146185,0.385406,0.441805,0.295892,0.115999,0.322415,0.592274,0.727471,0.749228,0.664983,0.289605,0.749477,0.375395,0.941541,0.262482,0.78273,0.08043,0.336116,0.639398,0.492055
0.541672,0.829682,0.001084,0.028991,0.797573,0.31777,0.455143,0.988453,0.50328,0.970317,0.758173,0.530995,0.908366,0.531103,0.626985,0.711235,0.495787,0.321328,0.848865,0.77879,0.098046,0.349018,0.785561,0.678532,0.797435,0.367662,0.98172,0.306006,0.277569,0.352843,0.907366,0.145537,0.544722
0.36339,0.264878,0.941347,0.041972,0.876776,0.113734,0.897238,0.642418,0.695128,0.002638,0.37005,0.483441,0.730568,0.758596,0.693565,0.472667,0.984776,0.703283,0.559992,0.805613,0.863788,0.752081,0.599744,0.435266,0.870363,0.989102,0.594538,0.326682,0.754267,0.800013,0.055939,0.929521,0.524889
0.76025,0.473822,0.059222,0.968476,0.452135,0.162837,0.764668,0.021946,0.585172,0.742882,0.297845,0.339562,0.760947,0.257939,0.45302,0.570053,0.715215,0.775204,0.180146,0.512108,0.555155,0.720112,0.432248,0.922802,0.574797,0.708784,0.717034,0.357767,0.187363,0.537306,0.570157,0.960075,0.449973
0.892219,0.864344,0.467074,0.446559,0.072227,0.832329,0.407419,0.05693,0.156596,0.730207,0.327963,0.357733,0.14134,0.169304,0.696909,0.663084,0.239954,0.075778,0.430647,0.848059,0.149823,0.548815,0.050007,0.251539,0.22273,0.859192,0.403609,0.561702,0.612432,0.398366,0.865953,0.167871,0.545969
0.252624,0.113734,0.081148,0.410992,0.532201,0.454066,0.055485,0.403516,0.219866,0.656671,0.745014,0.449596,0.953702,0.376203,0.864931,0.941667,0.281384,0.300452,0.03294,0.496651,0.806451,0.118473,0.86501,0.220721,0.484768,0.666309,0.901307,0.294258,0.835065,0.528127,0.334509,0.618215,0.105074
0.673493,0.74736,0.650205,0.7392,0.532566,0.580101,0.286138,0.1352,0.731094,0.220129,0.763731,0.917308,0.127729,0.448471,0.708799,0.440279,0.655422,0.960725,0.834223,0.789596,0.687277,0.231643,0.504589,0.070054,0.243538,0.550516,0.940331,0.926826,0.044625,0.969254,0.931262,0.757092,0.53149
0.892616,0.541866,0.480987,0.241454,0.244584,0.830797,0.669639,0.229272,0.716236,0.613081,0.327173,0.082756,0.981367,0.267149,0.140063,0.932034,0.390429,0.797605,0.638685,0.832515,0.949535,0.844576,0.830227,0.95816,0.596601,0.142614,0.940774,0.385964,0.079755,0.289601,0.198959,0.555565,0.429851
0.485623,0.070544,0.306445,0.266398,0.312437,0.908078,0.899949,0.199425,0.42287,0.09437,0.705386,0.637964,0.59208,0.563547,0.568156,0.209629,0.201333,0.063275,0.30052,0.747257,0.18829,0.036443,0.484483,0.34224,0.027646,0.258912,0.392744,0.018962,0.086344,0.015887,0.752657,0.09084,0.660394
0.613157,0.955256,0.17559,0.39582,0.639734,0.260778,0.056791,0.356645,0.00396,0.475513,0.831341,0.869753,0.945331,0.701005,0.367249,0.342435,0.221812,0.215352,0.942396,0.066575,0.440771,0.341362,0.149413,0.021712,0.089522,0.152022,0.048288,0.889782,0.462488,0.735796,0.963163,0.900488,0.547278
0.088511,0.628728,0.134125,0.62342,0.392029,0.239576,0.891134,0.080085,0.046396,0.383157,0.038879,0.314165,0.9451,0.823092,0.998757,0.638478,0.705556,0.450942,0.008286,0.318139,0.936985,0.934509,0.01532,0.592041,0.718949,0.330143,0.463959,0.489219,0.427583,0.202436,0.488778,0.294811,0.411048
0.003047,0.62513,0.667556,0.304419,0.071765,0.064547,0.625019,0.465513,0.49491,0.361062,0.780292,0.175642,0.991383,0.582849,0.777265,0.890251,0.150821,0.222602,0.786555,0.992991,0.717764,0.604209,0.862393,0.254298,0.574649,0.22401,0.837022,0.268863,0.026151,0.529236,0.969783,0.140579,0.571697
0.948944,0.984939,0.963525,0.722402,0.329764,0.038774,0.670438,0.65632,0.183055,0.236026,0.862023,0.367172,0.763254,0.022635,0.192176,0.580655,0.894219,0.908218,0.458783,0.529995,0.136314,0.50289,0.357941,0.74726,0.443194,0.981395,0.079458,0.556544,0.923004,0.249569,0.510163,0.703535,0.420687
0.412034,0.591482,0.242311,0.558593,0.289645,0.956772,0.884402,0.962129,0.389472,0.013421,0.560242,0.991242,0.623149,0.662777,0.272632,0.488676,0.044211,0.654433,0.644801,0.561725,0.349731,0.283405,0.266189,0.559728,0.853685,0.703924,0.047513,0.860144,0.354332,0.282317,0.794824,0.758376,0.519925
0.101133,0.710326,0.313959,0.527611,0.773441,0.849062,0.492452,0.897818,0.242722,0.632178,0.189946,0.466696,0.319199,0.976498,0.665982,0.988032,0.523794,0.966926,0.044842,0.449971,0.348235,0.145484,0.730902,0.556312,0.479732,0.041194,0.527081,0.999188,0.184686,0.550234,0.817094,0.027007,0.333849
0.526801,0.963012,0.508634,0.811125,0.895428,0.509529,0.762071,0.38622,0.726675,0.979811,0.276748,0.878045,0.284785,0.671183,0.472072,0.704239,0.931075,0.257579,0.561933,0.408088,0.510903,0.999751,0.296329,0.833797,0.283673,0.064033,0.35372,0.384777,0.122176,0.142145,0.380737,0.538541,0.554719
0.139038,0.608507,0.33791,0.995651,0.992885,0.011164,0.856091,0.245024,0.283272,0.873914,0.95721,0.663223,0.072908,0.225596,0.197004,0.708958,0.236783,0.790183,0.899496,0.368334,0.440985,0.935555,0.590424,0.876143,0.696389,0.186626,0.580826,0.953665,0.112029,0.627746,0.30827,0.641818,0.609789
0.100543,0.790213,0.747587,0.135835,0.806334,0.523534,0.030741,0.623417,0.563745,0.776112,0.642474,0.612435,0.562816,0.795088,0.617002,0.97561,0.756566,0.672687,0.393818,0.143793,0.074273,0.818368,0.461742,0.348014,0.03129,0.507177,0.60137,0.109035,0.898206,0.549442,0.507664,0.706559,0.439915
0.069483,0.905953,0.676078,0.512275,0.119916,0.122291,0.649124,0.512877,0.991022,0.970672,0.723514,0.211545,0.352118,0.165226,0.20845,0.030548,0.466798,0.15488,0.720895,0.920409,0.983563,0.740889,0.543815,0.956154,0.897212,0.21141,0.095731,0.955937,0.287564,0.308378,0.72692,0.548491,0.41204
0.632362,0.636697,0.047607,0.787474,0.548968,0.171626,0.410666,0.624003,0.398603,0.422109,0.514515,0.714224,0.183977,0.666914,0.763556,0.533406,0.792001,0.153376,0.444497,0.533638,0.366822,0.515276,0.490821,0.79915,0.193306,0.355884,0.04453,0.738412,0.473073,0.610714,0.116124,0.423069,0.449866
0.334828,0.356752,0.799659,0.137889,0.315555,0.300329,0.470364,0.755707,0.437319,0.84355,0.76191,0.329029,0.75585,0.609545,0.17232,0.944115,0.424711,0.899712,0.523591,0.285297,0.03394,0.969735,0.929977,0.504925,0.162493,0.501877,0.541061,0.875819,0.800191,0.493457,0.738036,0.361076,0.276563
0.302211,0.30114,0.28528,0.606182,0.798863,0.987084,0.102165,0.777949,0.003076,0.611952,0.341611,0.665589,0.832918,0.679483,0.868426,0.665711,0.396365,0.539617,0.169568,0.809666,0.968865,0.716032,0.869244,0.341876,0.903093,0.047404,0.891991,0.771749,0.757154,0.315091,0.51778,0.718506,0.40643
0.690189,0.273571,0.007698,0.161108,0.401608,0.188858,0.898913,0.798335,0.385496,0.218796,0.3627,0.987806,0.884081,0.446775,0.207675,0.012549,0.955415,0.286619,0.565242,0.003174,0.001992,0.031311,0.237973,0.600065,0.534035,0.647354,0.35393,0.916514,0.733025,0.844368,0.380619,0.549337,0.92683
0.48199,0.020762,0.764752,0.571815,0.409442,0.818955,0.730898,0.588885,0.585119,0.85703,0.272522,0.861976,0.235131,0.268809,0.024702,0.495853,0.660177,0.856444,0.421974,0.144906,0.777175,0.09052,0.14575,0.493234,0.750524,0.967725,0.343803,0.773441,0.180813,0.464871,0.39329,0.515564,0.474953
0.156578,0.31328,0.287875,0.220961,0.95235,0.92748,0.813206,0.628307,0.698205,0.696017,0.855508,0.90339,0.227793,0.960132,0.776159,0.303894,0.47622,0.501697,0.941926,0.17786,0.559536,0.355963,0.493434,0.695225,0.236405,0.684353,0.137389,0.850182,0.933636,0.913787,0.881439,0.422118,0.42003
0.857429,0.321631,0.629157,0.054908,0.204101,0.626262,0.737241,0.161671,0.322955,0.538232,0.676079,0.231867,0.888118,0.275837,0.069957,0.927493,0.068848,0.675975,0.655472,0.836769,0.429195,0.798168,0.024361,0.463091,0.33781,0.898865,0.123615,0.435096,0.824228,0.426441,0.620579,0.373546,0.542201
0.811388,0.711439,0.027286,0.32355,0.47989,0.50253,0.185209,0.201074,0.119072,0.33293,0.088424,0.74003,0.864705,0.842342,0.314098,0.25519,0.928629,0.1487,0.860684,0.336664,0.241451,0.480735,0.08451,0.812214,0.683226,0.969852,0.10148,0.537538,0.492154,0.255524,0.567268,0.419596,0.727075
0.008214,0.443475,0.112052,0.724409,0.045542,0.462623,0.797586,0.168609,0.8523,0.469525,0.221662,0.347874,0.452213,0.193984,0.238976,0.962038,0.647864,0.938076,0.220142,0.428266,0.602245,0.150444,0.079753,0.903393,0.506414,0.464289,0.85559,0.227963,0.656263,0.938824,0.604184,0.822671,0.631855
0.934535,0.874097,0.366614,0.333523,0.039045,0.300705,0.7793,0.892975,0.910163,0.549414,0.562992,0.204955,0.609136,0.172997,0.722379,0.626297,0.983456,0.514853,0.012732,0.001846,0.671818,0.414263,0.132626,0.043436,0.052222,0.296892,0.655058,0.106318,0.227802,0.073522,0.253118,0.756717,0.566642
0.676104,0.621245,0.389009,0.659704,0.97644,0.698506,0.34046,0.926137,0.878366,0.376022,0.146427,0.281472,0.523298,0.730143,0.779798,0.447869,0.206784,0.662081,0.157594,0.65347,0.121301,0.195737,0.146789,0.944412,0.632847,0.29133,0.189755,0.643634,0.586825,0.091652,0.894182,0.583163,0.402922
0.404302,0.677468,0.176495,0.611494,0.041159,0.814563,0.959067,0.584813,0.192385,0.983996,0.597376,0.901385,0.530751,0.96411,0.590558,0.634294,0.383082,0.332369,0.394829,0.114739,0.823317,0.578335,0.084395,0.874383,0.137624,0.558408,0.577089,0.172939,0.883934,0.726371,0.590184,0.553838,0.611988
0.954922,0.435012,0.902134,0.113261,0.554442,0.157191,0.917707,0.59007,0.490377,0.200318,0.891798,0.637436,0.714453,0.962263,0.561056,0.898751,0.00473,0.184258,0.416282,0.527267,0.292743,0.517359,0.490438,0.366004,0.26143,0.249637,0.52362,0.847185,0.561335,0.770957,0.794616,0.269909,0.132915
0.772152,0.4498,0.402983,0.472692,0.11014,0.859786,0.646451,0.591442,0.524413,0.010685,0.583609,0.600201,0.953936,0.311911,0.982473,0.012887,0.635721,0.887178,0.885809,0.434379,0.331848,0.733062,0.032126,0.896229,0.148183,0.0124,0.627865,0.241673,0.057252,0.143767,0.621499,0.831082,0.387202
